merchant_id,merchant_name,cuisine_type,city
GF-04503,Resto GrabMantap 4502,Ayam Geprek,Surabaya
GF-04504,Resto GrabMantap 4503,Seafood,Tangerang
GF-04505,Resto GrabMantap 4504,Ayam Geprek,Makassar
GF-04506,Resto GrabMantap 4505,Snacks,Bekasi
GF-04507,Resto GrabMantap 4506,Seafood,Bogor
GF-04508,Resto GrabMantap 4507,Ayam Geprek,Surabaya
GF-04509,Resto GrabMantap 4508,Ayam Geprek,Bogor
GF-04510,Resto GrabMantap 4509,Fast Food,Depok
GF-04511,Resto GrabMantap 4510,Ayam Geprek,Medan
GF-04512,Resto GrabMantap 4511,Ayam Geprek,Bali
GF-04513,Resto GrabMantap 4512,Ayam Geprek,Medan
GF-04514,Resto GrabMantap 4513,Martabak,Jakarta
GF-04515,Resto GrabMantap 4514,Ayam Geprek,Surabaya
GF-04516,Resto GrabMantap 4515,Beverages,Depok
GF-04517,Resto GrabMantap 4516,Fast Food,Bogor
GF-04518,Resto GrabMantap 4517,Fast Food,Surabaya
GF-04519,Resto GrabMantap 4518,Ayam Geprek,Bogor
GF-04520,Resto GrabMantap 4519,Seafood,Depok
GF-04521,Resto GrabMantap 4520,Ayam Geprek,Surabaya
GF-04522,Resto GrabMantap 4521,Beverages,Medan
GF-04523,Resto GrabMantap 4522,Seafood,Tangerang
GF-04524,Resto GrabMantap 4523,Martabak,Makassar
GF-04525,Resto GrabMantap 4524,Seafood,Bali
GF-04526,Resto GrabMantap 4525,Seafood,Makassar
GF-04527,Resto GrabMantap 4526,Snacks,Tangerang
GF-04528,Resto GrabMantap 4527,Seafood,Bekasi
GF-04529,Resto GrabMantap 4528,Seafood,Medan
GF-04530,Resto GrabMantap 4529,Beverages,Medan
GF-04531,Resto GrabMantap 4530,Beverages,Bogor
GF-04532,Resto GrabMantap 4531,Snacks,Medan
GF-04533,Resto GrabMantap 4532,Snacks,Surabaya
GF-04534,Resto GrabMantap 4533,Ayam Geprek,Depok
GF-04535,Resto GrabMantap 4534,Martabak,Surabaya
GF-04536,Resto GrabMantap 4535,Martabak,Bogor
GF-04537,Resto GrabMantap 4536,Snacks,Tangerang
GF-04538,Resto GrabMantap 4537,Ayam Geprek,Bogor
GF-04539,Resto GrabMantap 4538,Seafood,Bogor
GF-04540,Resto GrabMantap 4539,Beverages,Surabaya
GF-04541,Resto GrabMantap 4540,Beverages,Bandung
GF-04542,Resto GrabMantap 4541,Martabak,Bekasi
GF-04543,Resto GrabMantap 4542,Fast Food,Jakarta
GF-04544,Resto GrabMantap 4543,Ayam Geprek,Bekasi
GF-04545,Resto GrabMantap 4544,Martabak,Surabaya
GF-04546,Resto GrabMantap 4545,Seafood,Surabaya
GF-04547,Resto GrabMantap 4546,Martabak,Bandung
GF-04548,Resto GrabMantap 4547,Seafood,Bandung
GF-04549,Resto GrabMantap 4548,Beverages,Medan
GF-04550,Resto GrabMantap 4549,Snacks,Makassar
GF-04551,Resto GrabMantap 4550,Fast Food,Surabaya
GF-04552,Resto GrabMantap 4551,Snacks,Medan
GF-04553,Resto GrabMantap 4552,Fast Food,Tangerang
GF-04554,Resto GrabMantap 4553,Beverages,Jakarta
GF-04555,Resto GrabMantap 4554,Martabak,Bogor
GF-04556,Resto GrabMantap 4555,Martabak,Bekasi
GF-04557,Resto GrabMantap 4556,Snacks,Tangerang
GF-04558,Resto GrabMantap 4557,Beverages,Tangerang
GF-04559,Resto GrabMantap 4558,Beverages,Jakarta
GF-04560,Resto GrabMantap 4559,Snacks,Depok
GF-04561,Resto GrabMantap 4560,Beverages,Bekasi
GF-04562,Resto GrabMantap 4561,Ayam Geprek,Bandung
GF-04563,Resto GrabMantap 4562,Fast Food,Bandung
GF-04564,Resto GrabMantap 4563,Seafood,Surabaya
GF-04565,Resto GrabMantap 4564,Ayam Geprek,Makassar
GF-04566,Resto GrabMantap 4565,Fast Food,Medan
GF-04567,Resto GrabMantap 4566,Martabak,Tangerang
GF-04568,Resto GrabMantap 4567,Martabak,Makassar
GF-04569,Resto GrabMantap 4568,Beverages,Makassar
GF-04570,Resto GrabMantap 4569,Snacks,Jakarta
GF-04571,Resto GrabMantap 4570,Ayam Geprek,Bali
GF-04572,Resto GrabMantap 4571,Martabak,Surabaya
GF-04573,Resto GrabMantap 4572,Fast Food,Depok
GF-04574,Resto GrabMantap 4573,Martabak,Medan
GF-04575,Resto GrabMantap 4574,Ayam Geprek,Bogor
GF-04576,Resto GrabMantap 4575,Snacks,Jakarta
GF-04577,Resto GrabMantap 4576,Seafood,Bali
GF-04578,Resto GrabMantap 4577,Fast Food,Bandung
GF-04579,Resto GrabMantap 4578,Beverages,Tangerang
GF-04580,Resto GrabMantap 4579,Martabak,Bandung
GF-04581,Resto GrabMantap 4580,Ayam Geprek,Jakarta
GF-04582,Resto GrabMantap 4581,Snacks,Medan
GF-04583,Resto GrabMantap 4582,Seafood,Surabaya
GF-04584,Resto GrabMantap 4583,Ayam Geprek,Tangerang
GF-04585,Resto GrabMantap 4584,Beverages,Jakarta
GF-04586,Resto GrabMantap 4585,Martabak,Jakarta
GF-04587,Resto GrabMantap 4586,Ayam Geprek,Surabaya
GF-04588,Resto GrabMantap 4587,Beverages,Surabaya
GF-04589,Resto GrabMantap 4588,Ayam Geprek,Bogor
GF-04590,Resto GrabMantap 4589,Martabak,Bandung
GF-04591,Resto GrabMantap 4590,Ayam Geprek,Jakarta
GF-04592,Resto GrabMantap 4591,Martabak,Medan
GF-04593,Resto GrabMantap 4592,Beverages,Medan
GF-04594,Resto GrabMantap 4593,Seafood,Medan
GF-04595,Resto GrabMantap 4594,Ayam Geprek,Makassar
GF-04596,Resto GrabMantap 4595,Seafood,Medan
GF-04597,Resto GrabMantap 4596,Snacks,Depok
GF-04598,Resto GrabMantap 4597,Ayam Geprek,Bogor
GF-04599,Resto GrabMantap 4598,Martabak,Bali
GF-04600,Resto GrabMantap 4599,Fast Food,Bogor
GF-04601,Resto GrabMantap 4600,Snacks,Bogor
GF-04602,Resto GrabMantap 4601,Seafood,Bali
GF-04603,Resto GrabMantap 4602,Beverages,Bali
GF-04604,Resto GrabMantap 4603,Martabak,Surabaya
GF-04605,Resto GrabMantap 4604,Ayam Geprek,Medan
GF-04606,Resto GrabMantap 4605,Snacks,Makassar
GF-04607,Resto GrabMantap 4606,Martabak,Bogor
GF-04608,Resto GrabMantap 4607,Martabak,Bekasi
GF-04609,Resto GrabMantap 4608,Martabak,Tangerang
GF-04610,Resto GrabMantap 4609,Martabak,Makassar
GF-04611,Resto GrabMantap 4610,Ayam Geprek,Depok
GF-04612,Resto GrabMantap 4611,Martabak,Surabaya
GF-04613,Resto GrabMantap 4612,Snacks,Depok
GF-04614,Resto GrabMantap 4613,Seafood,Bekasi
GF-04615,Resto GrabMantap 4614,Snacks,Surabaya
GF-04616,Resto GrabMantap 4615,Snacks,Bekasi
GF-04617,Resto GrabMantap 4616,Seafood,Bekasi
GF-04618,Resto GrabMantap 4617,Fast Food,Tangerang
GF-04619,Resto GrabMantap 4618,Seafood,Bandung
GF-04620,Resto GrabMantap 4619,Beverages,Jakarta
GF-04621,Resto GrabMantap 4620,Fast Food,Bali
GF-04622,Resto GrabMantap 4621,Seafood,Bekasi
GF-04623,Resto GrabMantap 4622,Fast Food,Surabaya
GF-04624,Resto GrabMantap 4623,Fast Food,Tangerang
GF-04625,Resto GrabMantap 4624,Seafood,Depok
GF-04626,Resto GrabMantap 4625,Ayam Geprek,Jakarta
GF-04627,Resto GrabMantap 4626,Snacks,Tangerang
GF-04628,Resto GrabMantap 4627,Fast Food,Jakarta
GF-04629,Resto GrabMantap 4628,Beverages,Bekasi
GF-04630,Resto GrabMantap 4629,Snacks,Tangerang
GF-04631,Resto GrabMantap 4630,Martabak,Bandung
GF-04632,Resto GrabMantap 4631,Snacks,Medan
GF-04633,Resto GrabMantap 4632,Seafood,Jakarta
GF-04634,Resto GrabMantap 4633,Fast Food,Tangerang
GF-04635,Resto GrabMantap 4634,Martabak,Depok
GF-04636,Resto GrabMantap 4635,Snacks,Depok
GF-04637,Resto GrabMantap 4636,Ayam Geprek,Tangerang
GF-04638,Resto GrabMantap 4637,Ayam Geprek,Bekasi
GF-04639,Resto GrabMantap 4638,Seafood,Bandung
GF-04640,Resto GrabMantap 4639,Beverages,Medan
GF-04641,Resto GrabMantap 4640,Snacks,Bandung
GF-04642,Resto GrabMantap 4641,Beverages,Bandung
GF-04643,Resto GrabMantap 4642,Beverages,Jakarta
GF-04644,Resto GrabMantap 4643,Martabak,Bali
GF-04645,Resto GrabMantap 4644,Beverages,Makassar
GF-04646,Resto GrabMantap 4645,Snacks,Bekasi
GF-04647,Resto GrabMantap 4646,Snacks,Tangerang
GF-04648,Resto GrabMantap 4647,Ayam Geprek,Depok
GF-04649,Resto GrabMantap 4648,Beverages,Surabaya
GF-04650,Resto GrabMantap 4649,Seafood,Depok
GF-04651,Resto GrabMantap 4650,Snacks,Depok
GF-04652,Resto GrabMantap 4651,Seafood,Bandung
GF-04653,Resto GrabMantap 4652,Snacks,Bekasi
GF-04654,Resto GrabMantap 4653,Beverages,Depok
GF-04655,Resto GrabMantap 4654,Ayam Geprek,Bekasi
GF-04656,Resto GrabMantap 4655,Snacks,Bali
GF-04657,Resto GrabMantap 4656,Ayam Geprek,Bandung
GF-04658,Resto GrabMantap 4657,Fast Food,Medan
GF-04659,Resto GrabMantap 4658,Seafood,Depok
GF-04660,Resto GrabMantap 4659,Fast Food,Bogor
GF-04661,Resto GrabMantap 4660,Seafood,Surabaya
GF-04662,Resto GrabMantap 4661,Martabak,Bandung
GF-04663,Resto GrabMantap 4662,Seafood,Bekasi
GF-04664,Resto GrabMantap 4663,Martabak,Bekasi
GF-04665,Resto GrabMantap 4664,Seafood,Bali
GF-04666,Resto GrabMantap 4665,Ayam Geprek,Depok
GF-04667,Resto GrabMantap 4666,Seafood,Depok
GF-04668,Resto GrabMantap 4667,Ayam Geprek,Bali
GF-04669,Resto GrabMantap 4668,Fast Food,Medan
GF-04670,Resto GrabMantap 4669,Ayam Geprek,Surabaya
GF-04671,Resto GrabMantap 4670,Seafood,Surabaya
GF-04672,Resto GrabMantap 4671,Ayam Geprek,Bogor
GF-04673,Resto GrabMantap 4672,Fast Food,Bogor
GF-04674,Resto GrabMantap 4673,Beverages,Tangerang
GF-04675,Resto GrabMantap 4674,Ayam Geprek,Tangerang
GF-04676,Resto GrabMantap 4675,Ayam Geprek,Bogor
GF-04677,Resto GrabMantap 4676,Martabak,Depok
GF-04678,Resto GrabMantap 4677,Seafood,Bali
GF-04679,Resto GrabMantap 4678,Seafood,Bogor
GF-04680,Resto GrabMantap 4679,Fast Food,Bandung
GF-04681,Resto GrabMantap 4680,Martabak,Bali
GF-04682,Resto GrabMantap 4681,Ayam Geprek,Bekasi
GF-04683,Resto GrabMantap 4682,Seafood,Tangerang
GF-04684,Resto GrabMantap 4683,Seafood,Jakarta
GF-04685,Resto GrabMantap 4684,Beverages,Bandung
GF-04686,Resto GrabMantap 4685,Snacks,Surabaya
GF-04687,Resto GrabMantap 4686,Seafood,Bali
GF-04688,Resto GrabMantap 4687,Beverages,Surabaya
GF-04689,Resto GrabMantap 4688,Fast Food,Bandung
GF-04690,Resto GrabMantap 4689,Beverages,Medan
GF-04691,Resto GrabMantap 4690,Beverages,Tangerang
GF-04692,Resto GrabMantap 4691,Beverages,Surabaya
GF-04693,Resto GrabMantap 4692,Snacks,Bali
GF-04694,Resto GrabMantap 4693,Snacks,Depok
GF-04695,Resto GrabMantap 4694,Snacks,Tangerang
GF-04696,Resto GrabMantap 4695,Seafood,Jakarta
GF-04697,Resto GrabMantap 4696,Martabak,Bogor
GF-04698,Resto GrabMantap 4697,Snacks,Bekasi
GF-04699,Resto GrabMantap 4698,Martabak,Bogor
GF-04700,Resto GrabMantap 4699,Fast Food,Bekasi
GF-04701,Resto GrabMantap 4700,Martabak,Bali
GF-04702,Resto GrabMantap 4701,Ayam Geprek,Bekasi
GF-04703,Resto GrabMantap 4702,Beverages,Bekasi
GF-04704,Resto GrabMantap 4703,Fast Food,Tangerang
GF-04705,Resto GrabMantap 4704,Ayam Geprek,Bekasi
GF-04706,Resto GrabMantap 4705,Fast Food,Medan
GF-04707,Resto GrabMantap 4706,Martabak,Surabaya
GF-04708,Resto GrabMantap 4707,Ayam Geprek,Depok
GF-04709,Resto GrabMantap 4708,Ayam Geprek,Tangerang
GF-04710,Resto GrabMantap 4709,Snacks,Jakarta
GF-04711,Resto GrabMantap 4710,Seafood,Surabaya
GF-04712,Resto GrabMantap 4711,Seafood,Bogor
GF-04713,Resto GrabMantap 4712,Seafood,Bekasi
GF-04714,Resto GrabMantap 4713,Martabak,Bekasi
GF-04715,Resto GrabMantap 4714,Snacks,Tangerang
GF-04716,Resto GrabMantap 4715,Beverages,Medan
GF-04717,Resto GrabMantap 4716,Ayam Geprek,Jakarta
GF-04718,Resto GrabMantap 4717,Seafood,Bali
GF-04719,Resto GrabMantap 4718,Snacks,Bekasi
GF-04720,Resto GrabMantap 4719,Snacks,Surabaya
GF-04721,Resto GrabMantap 4720,Fast Food,Bali
GF-04722,Resto GrabMantap 4721,Martabak,Makassar
GF-04723,Resto GrabMantap 4722,Martabak,Bogor
GF-04724,Resto GrabMantap 4723,Beverages,Depok
GF-04725,Resto GrabMantap 4724,Seafood,Jakarta
GF-04726,Resto GrabMantap 4725,Beverages,Depok
GF-04727,Resto GrabMantap 4726,Seafood,Makassar
GF-04728,Resto GrabMantap 4727,Ayam Geprek,Bogor
GF-04729,Resto GrabMantap 4728,Seafood,Tangerang
GF-04730,Resto GrabMantap 4729,Seafood,Bekasi
GF-04731,Resto GrabMantap 4730,Fast Food,Makassar
GF-04732,Resto GrabMantap 4731,Fast Food,Medan
GF-04733,Resto GrabMantap 4732,Ayam Geprek,Medan
GF-04734,Resto GrabMantap 4733,Snacks,Bekasi
GF-04735,Resto GrabMantap 4734,Fast Food,Bali
GF-04736,Resto GrabMantap 4735,Seafood,Bandung
GF-04737,Resto GrabMantap 4736,Martabak,Bali
GF-04738,Resto GrabMantap 4737,Beverages,Medan
GF-04739,Resto GrabMantap 4738,Fast Food,Bekasi
GF-04740,Resto GrabMantap 4739,Seafood,Medan
GF-04741,Resto GrabMantap 4740,Fast Food,Bekasi
GF-04742,Resto GrabMantap 4741,Snacks,Tangerang
GF-04743,Resto GrabMantap 4742,Ayam Geprek,Medan
GF-04744,Resto GrabMantap 4743,Snacks,Tangerang
GF-04745,Resto GrabMantap 4744,Snacks,Surabaya
GF-04746,Resto GrabMantap 4745,Seafood,Jakarta
GF-04747,Resto GrabMantap 4746,Snacks,Bandung
GF-04748,Resto GrabMantap 4747,Fast Food,Jakarta
GF-04749,Resto GrabMantap 4748,Martabak,Bandung
GF-04750,Resto GrabMantap 4749,Martabak,Depok
GF-04751,Resto GrabMantap 4750,Fast Food,Makassar
GF-04752,Resto GrabMantap 4751,Snacks,Bekasi
GF-04753,Resto GrabMantap 4752,Martabak,Bandung
GF-04754,Resto GrabMantap 4753,Snacks,Tangerang
GF-04755,Resto GrabMantap 4754,Martabak,Bali
GF-04756,Resto GrabMantap 4755,Snacks,Bekasi
GF-04757,Resto GrabMantap 4756,Ayam Geprek,Bali
GF-04758,Resto GrabMantap 4757,Martabak,Surabaya
GF-04759,Resto GrabMantap 4758,Ayam Geprek,Surabaya
GF-04760,Resto GrabMantap 4759,Ayam Geprek,Jakarta
GF-04761,Resto GrabMantap 4760,Seafood,Tangerang
GF-04762,Resto GrabMantap 4761,Seafood,Bekasi
GF-04763,Resto GrabMantap 4762,Fast Food,Surabaya
GF-04764,Resto GrabMantap 4763,Seafood,Bekasi
GF-04765,Resto GrabMantap 4764,Seafood,Bandung
GF-04766,Resto GrabMantap 4765,Fast Food,Bandung
GF-04767,Resto GrabMantap 4766,Fast Food,Depok
GF-04768,Resto GrabMantap 4767,Ayam Geprek,Makassar
GF-04769,Resto GrabMantap 4768,Ayam Geprek,Depok
GF-04770,Resto GrabMantap 4769,Seafood,Bandung
GF-04771,Resto GrabMantap 4770,Martabak,Bandung
GF-04772,Resto GrabMantap 4771,Snacks,Bandung
GF-04773,Resto GrabMantap 4772,Snacks,Medan
GF-04774,Resto GrabMantap 4773,Snacks,Medan
GF-04775,Resto GrabMantap 4774,Snacks,Makassar
GF-04776,Resto GrabMantap 4775,Ayam Geprek,Jakarta
GF-04777,Resto GrabMantap 4776,Seafood,Bogor
GF-04778,Resto GrabMantap 4777,Fast Food,Bandung
GF-04779,Resto GrabMantap 4778,Ayam Geprek,Bekasi
GF-04780,Resto GrabMantap 4779,Seafood,Medan
GF-04781,Resto GrabMantap 4780,Snacks,Depok
GF-04782,Resto GrabMantap 4781,Beverages,Depok
GF-04783,Resto GrabMantap 4782,Seafood,Tangerang
GF-04784,Resto GrabMantap 4783,Ayam Geprek,Bogor
GF-04785,Resto GrabMantap 4784,Martabak,Bandung
GF-04786,Resto GrabMantap 4785,Beverages,Depok
GF-04787,Resto GrabMantap 4786,Ayam Geprek,Bandung
GF-04788,Resto GrabMantap 4787,Martabak,Jakarta
GF-04789,Resto GrabMantap 4788,Snacks,Bekasi
GF-04790,Resto GrabMantap 4789,Snacks,Bekasi
GF-04791,Resto GrabMantap 4790,Ayam Geprek,Bandung
GF-04792,Resto GrabMantap 4791,Beverages,Bekasi
GF-04793,Resto GrabMantap 4792,Fast Food,Bekasi
GF-04794,Resto GrabMantap 4793,Ayam Geprek,Bali
GF-04795,Resto GrabMantap 4794,Snacks,Bekasi
GF-04796,Resto GrabMantap 4795,Martabak,Depok
GF-04797,Resto GrabMantap 4796,Beverages,Bandung
GF-04798,Resto GrabMantap 4797,Martabak,Bandung
GF-04799,Resto GrabMantap 4798,Ayam Geprek,Tangerang
GF-04800,Resto GrabMantap 4799,Martabak,Surabaya
GF-04801,Resto GrabMantap 4800,Snacks,Depok
GF-04802,Resto GrabMantap 4801,Snacks,Bandung
GF-04803,Resto GrabMantap 4802,Ayam Geprek,Bekasi
GF-04804,Resto GrabMantap 4803,Fast Food,Tangerang
GF-04805,Resto GrabMantap 4804,Snacks,Bali
GF-04806,Resto GrabMantap 4805,Snacks,Surabaya
GF-04807,Resto GrabMantap 4806,Snacks,Surabaya
GF-04808,Resto GrabMantap 4807,Beverages,Surabaya
GF-04809,Resto GrabMantap 4808,Beverages,Makassar
GF-04810,Resto GrabMantap 4809,Fast Food,Surabaya
GF-04811,Resto GrabMantap 4810,Seafood,Makassar
GF-04812,Resto GrabMantap 4811,Beverages,Bali
GF-04813,Resto GrabMantap 4812,Ayam Geprek,Medan
GF-04814,Resto GrabMantap 4813,Seafood,Makassar
GF-04815,Resto GrabMantap 4814,Martabak,Bandung
GF-04816,Resto GrabMantap 4815,Seafood,Surabaya
GF-04817,Resto GrabMantap 4816,Ayam Geprek,Jakarta
GF-04818,Resto GrabMantap 4817,Beverages,Bandung
GF-04819,Resto GrabMantap 4818,Ayam Geprek,Tangerang
GF-04820,Resto GrabMantap 4819,Ayam Geprek,Bekasi
GF-04821,Resto GrabMantap 4820,Snacks,Makassar
GF-04822,Resto GrabMantap 4821,Seafood,Bandung
GF-04823,Resto GrabMantap 4822,Martabak,Jakarta
GF-04824,Resto GrabMantap 4823,Ayam Geprek,Surabaya
GF-04825,Resto GrabMantap 4824,Ayam Geprek,Surabaya
GF-04826,Resto GrabMantap 4825,Seafood,Makassar
GF-04827,Resto GrabMantap 4826,Snacks,Makassar
GF-04828,Resto GrabMantap 4827,Fast Food,Tangerang
GF-04829,Resto GrabMantap 4828,Ayam Geprek,Bandung
GF-04830,Resto GrabMantap 4829,Fast Food,Tangerang
GF-04831,Resto GrabMantap 4830,Ayam Geprek,Makassar
GF-04832,Resto GrabMantap 4831,Beverages,Surabaya
GF-04833,Resto GrabMantap 4832,Seafood,Tangerang
GF-04834,Resto GrabMantap 4833,Martabak,Bogor
GF-04835,Resto GrabMantap 4834,Martabak,Bali
GF-04836,Resto GrabMantap 4835,Martabak,Bekasi
GF-04837,Resto GrabMantap 4836,Ayam Geprek,Jakarta
GF-04838,Resto GrabMantap 4837,Fast Food,Bekasi
GF-04839,Resto GrabMantap 4838,Fast Food,Makassar
GF-04840,Resto GrabMantap 4839,Ayam Geprek,Bali
GF-04841,Resto GrabMantap 4840,Ayam Geprek,Makassar
GF-04842,Resto GrabMantap 4841,Seafood,Bogor
GF-04843,Resto GrabMantap 4842,Martabak,Bali
GF-04844,Resto GrabMantap 4843,Seafood,Makassar
GF-04845,Resto GrabMantap 4844,Seafood,Tangerang
GF-04846,Resto GrabMantap 4845,Fast Food,Bogor
GF-04847,Resto GrabMantap 4846,Seafood,Bekasi
GF-04848,Resto GrabMantap 4847,Martabak,Surabaya
GF-04849,Resto GrabMantap 4848,Seafood,Bandung
GF-04850,Resto GrabMantap 4849,Martabak,Makassar
GF-04851,Resto GrabMantap 4850,Ayam Geprek,Depok
GF-04852,Resto GrabMantap 4851,Martabak,Bogor
GF-04853,Resto GrabMantap 4852,Seafood,Bekasi
GF-04854,Resto GrabMantap 4853,Beverages,Makassar
GF-04855,Resto GrabMantap 4854,Ayam Geprek,Jakarta
GF-04856,Resto GrabMantap 4855,Martabak,Medan
GF-04857,Resto GrabMantap 4856,Martabak,Jakarta
GF-04858,Resto GrabMantap 4857,Ayam Geprek,Depok
GF-04859,Resto GrabMantap 4858,Beverages,Surabaya
GF-04860,Resto GrabMantap 4859,Ayam Geprek,Bekasi
GF-04861,Resto GrabMantap 4860,Fast Food,Depok
GF-04862,Resto GrabMantap 4861,Ayam Geprek,Bogor
GF-04863,Resto GrabMantap 4862,Snacks,Medan
GF-04864,Resto GrabMantap 4863,Beverages,Bandung
GF-04865,Resto GrabMantap 4864,Fast Food,Jakarta
GF-04866,Resto GrabMantap 4865,Beverages,Jakarta
GF-04867,Resto GrabMantap 4866,Fast Food,Medan
GF-04868,Resto GrabMantap 4867,Snacks,Bali
GF-04869,Resto GrabMantap 4868,Fast Food,Tangerang
GF-04870,Resto GrabMantap 4869,Seafood,Bekasi
GF-04871,Resto GrabMantap 4870,Snacks,Surabaya
GF-04872,Resto GrabMantap 4871,Beverages,Medan
GF-04873,Resto GrabMantap 4872,Beverages,Bogor
GF-04874,Resto GrabMantap 4873,Ayam Geprek,Bandung
GF-04875,Resto GrabMantap 4874,Martabak,Bandung
GF-04876,Resto GrabMantap 4875,Fast Food,Bali
GF-04877,Resto GrabMantap 4876,Snacks,Tangerang
GF-04878,Resto GrabMantap 4877,Fast Food,Jakarta
GF-04879,Resto GrabMantap 4878,Snacks,Jakarta
GF-04880,Resto GrabMantap 4879,Martabak,Bekasi
GF-04881,Resto GrabMantap 4880,Seafood,Bandung
GF-04882,Resto GrabMantap 4881,Martabak,Makassar
GF-04883,Resto GrabMantap 4882,Snacks,Tangerang
GF-04884,Resto GrabMantap 4883,Seafood,Bogor
GF-04885,Resto GrabMantap 4884,Martabak,Makassar
GF-04886,Resto GrabMantap 4885,Seafood,Medan
GF-04887,Resto GrabMantap 4886,Seafood,Bogor
GF-04888,Resto GrabMantap 4887,Beverages,Bali
GF-04889,Resto GrabMantap 4888,Snacks,Tangerang
GF-04890,Resto GrabMantap 4889,Fast Food,Makassar
GF-04891,Resto GrabMantap 4890,Fast Food,Bogor
GF-04892,Resto GrabMantap 4891,Beverages,Bandung
GF-04893,Resto GrabMantap 4892,Beverages,Bandung
GF-04894,Resto GrabMantap 4893,Snacks,Bogor
GF-04895,Resto GrabMantap 4894,Fast Food,Jakarta
GF-04896,Resto GrabMantap 4895,Beverages,Jakarta
GF-04897,Resto GrabMantap 4896,Beverages,Bogor
GF-04898,Resto GrabMantap 4897,Martabak,Depok
GF-04899,Resto GrabMantap 4898,Ayam Geprek,Depok
GF-04900,Resto GrabMantap 4899,Snacks,Jakarta
GF-04901,Resto GrabMantap 4900,Seafood,Bekasi
GF-04902,Resto GrabMantap 4901,Snacks,Surabaya
GF-04903,Resto GrabMantap 4902,Martabak,Bandung
GF-04904,Resto GrabMantap 4903,Snacks,Tangerang
GF-04905,Resto GrabMantap 4904,Ayam Geprek,Tangerang
GF-04906,Resto GrabMantap 4905,Beverages,Tangerang
GF-04907,Resto GrabMantap 4906,Beverages,Medan
GF-04908,Resto GrabMantap 4907,Beverages,Surabaya
GF-04909,Resto GrabMantap 4908,Ayam Geprek,Makassar
GF-04910,Resto GrabMantap 4909,Snacks,Tangerang
GF-04911,Resto GrabMantap 4910,Martabak,Bandung
GF-04912,Resto GrabMantap 4911,Seafood,Depok
GF-04913,Resto GrabMantap 4912,Fast Food,Tangerang
GF-04914,Resto GrabMantap 4913,Fast Food,Medan
GF-04915,Resto GrabMantap 4914,Ayam Geprek,Bogor
GF-04916,Resto GrabMantap 4915,Fast Food,Bandung
GF-04917,Resto GrabMantap 4916,Beverages,Bandung
GF-04918,Resto GrabMantap 4917,Ayam Geprek,Tangerang
GF-04919,Resto GrabMantap 4918,Seafood,Surabaya
GF-04920,Resto GrabMantap 4919,Ayam Geprek,Surabaya
GF-04921,Resto GrabMantap 4920,Snacks,Bogor
GF-04922,Resto GrabMantap 4921,Ayam Geprek,Bali
GF-04923,Resto GrabMantap 4922,Beverages,Medan
GF-04924,Resto GrabMantap 4923,Snacks,Medan
GF-04925,Resto GrabMantap 4924,Martabak,Surabaya
GF-04926,Resto GrabMantap 4925,Martabak,Bali
GF-04927,Resto GrabMantap 4926,Snacks,Tangerang
GF-04928,Resto GrabMantap 4927,Martabak,Jakarta
GF-04929,Resto GrabMantap 4928,Snacks,Makassar
GF-04930,Resto GrabMantap 4929,Ayam Geprek,Jakarta
GF-04931,Resto GrabMantap 4930,Beverages,Jakarta
GF-04932,Resto GrabMantap 4931,Fast Food,Tangerang
GF-04933,Resto GrabMantap 4932,Martabak,Bali
GF-04934,Resto GrabMantap 4933,Beverages,Jakarta
GF-04935,Resto GrabMantap 4934,Martabak,Makassar
GF-04936,Resto GrabMantap 4935,Seafood,Bandung
GF-04937,Resto GrabMantap 4936,Fast Food,Depok
GF-04938,Resto GrabMantap 4937,Fast Food,Depok
GF-04939,Resto GrabMantap 4938,Snacks,Bogor
GF-04940,Resto GrabMantap 4939,Beverages,Bekasi
GF-04941,Resto GrabMantap 4940,Ayam Geprek,Bogor
GF-04942,Resto GrabMantap 4941,Seafood,Bekasi
GF-04943,Resto GrabMantap 4942,Fast Food,Depok
GF-04944,Resto GrabMantap 4943,Seafood,Medan
GF-04945,Resto GrabMantap 4944,Ayam Geprek,Bekasi
GF-04946,Resto GrabMantap 4945,Beverages,Bali
GF-04947,Resto GrabMantap 4946,Martabak,Tangerang
GF-04948,Resto GrabMantap 4947,Ayam Geprek,Depok
GF-04949,Resto GrabMantap 4948,Seafood,Surabaya
GF-04950,Resto GrabMantap 4949,Seafood,Bekasi
GF-04951,Resto GrabMantap 4950,Snacks,Jakarta
GF-04952,Resto GrabMantap 4951,Seafood,Jakarta
GF-04953,Resto GrabMantap 4952,Martabak,Makassar
GF-04954,Resto GrabMantap 4953,Fast Food,Bandung
GF-04955,Resto GrabMantap 4954,Ayam Geprek,Bekasi
GF-04956,Resto GrabMantap 4955,Seafood,Makassar
GF-04957,Resto GrabMantap 4956,Martabak,Bandung
GF-04958,Resto GrabMantap 4957,Martabak,Makassar
GF-04959,Resto GrabMantap 4958,Snacks,Bali
