,merchant_id,merchant_name,cuisine_type,city
3854,GF-03855,Resto GrabMantap 3854,Snacks,Tangerang
3855,GF-03856,Resto GrabMantap 3855,Ayam Geprek,Tangerang
3856,GF-03857,Resto GrabMantap 3856,Martabak,Bekasi
3857,GF-03858,Resto GrabMantap 3857,Fast Food,Makassar
3858,GF-03859,Resto GrabMantap 3858,Fast Food,Depok
3859,GF-03860,Resto GrabMantap 3859,Beverages,Bali
3860,GF-03861,Resto GrabMantap 3860,Seafood,Bekasi
3861,GF-03862,Resto GrabMantap 3861,Snacks,Surabaya
3862,GF-03863,Resto GrabMantap 3862,Martabak,Bandung
3863,GF-03864,Resto GrabMantap 3863,Martabak,Surabaya
3864,GF-03865,Resto GrabMantap 3864,Martabak,Surabaya
3865,GF-03866,Resto GrabMantap 3865,Seafood,Tangerang
3866,GF-03867,Resto GrabMantap 3866,Fast Food,Makassar
3867,GF-03868,Resto GrabMantap 3867,Fast Food,Bali
3868,GF-03869,Resto GrabMantap 3868,Martabak,Bogor
3869,GF-03870,Resto GrabMantap 3869,Fast Food,Medan
3870,GF-03871,Resto GrabMantap 3870,Snacks,Tangerang
3871,GF-03872,Resto GrabMantap 3871,Snacks,Bandung
3872,GF-03873,Resto GrabMantap 3872,Fast Food,Tangerang
3873,GF-03874,Resto GrabMantap 3873,Martabak,Bandung
3874,GF-03875,Resto GrabMantap 3874,Snacks,Bandung
3875,GF-03876,Resto GrabMantap 3875,Beverages,Bandung
3876,GF-03877,Resto GrabMantap 3876,Fast Food,Surabaya
3877,GF-03878,Resto GrabMantap 3877,Snacks,Tangerang
3878,GF-03879,Resto GrabMantap 3878,Seafood,Bekasi
3879,GF-03880,Resto GrabMantap 3879,Seafood,Surabaya
3880,GF-03881,Resto GrabMantap 3880,Martabak,Bogor
3881,GF-03882,Resto GrabMantap 3881,Beverages,Makassar
3882,GF-03883,Resto GrabMantap 3882,Ayam Geprek,Surabaya
3883,GF-03884,Resto GrabMantap 3883,Fast Food,Bogor
3884,GF-03885,Resto GrabMantap 3884,Beverages,Bekasi
3885,GF-03886,Resto GrabMantap 3885,Beverages,Bekasi
3886,GF-03887,Resto GrabMantap 3886,Ayam Geprek,Jakarta
3887,GF-03888,Resto GrabMantap 3887,Ayam Geprek,Depok
3888,GF-03889,Resto GrabMantap 3888,Fast Food,Bogor
3889,GF-03890,Resto GrabMantap 3889,Seafood,Jakarta
3890,GF-03891,Resto GrabMantap 3890,Snacks,Medan
3891,GF-03892,Resto GrabMantap 3891,Beverages,Depok
3892,GF-03893,Resto GrabMantap 3892,Beverages,Surabaya
3893,GF-03894,Resto GrabMantap 3893,Fast Food,Bandung
3894,GF-03895,Resto GrabMantap 3894,Beverages,Makassar
3895,GF-03896,Resto GrabMantap 3895,Ayam Geprek,Bekasi
3896,GF-03897,Resto GrabMantap 3896,Seafood,Makassar
3897,GF-03898,Resto GrabMantap 3897,Ayam Geprek,Makassar
3898,GF-03899,Resto GrabMantap 3898,Seafood,Medan
3899,GF-03900,Resto GrabMantap 3899,Fast Food,Jakarta
3900,GF-03901,Resto GrabMantap 3900,Fast Food,Bogor
3901,GF-03902,Resto GrabMantap 3901,Snacks,Tangerang
3902,GF-03903,Resto GrabMantap 3902,Martabak,Tangerang
3903,GF-03904,Resto GrabMantap 3903,Snacks,Bandung
3904,GF-03905,Resto GrabMantap 3904,Seafood,Makassar
3905,GF-03906,Resto GrabMantap 3905,Snacks,Medan
3906,GF-03907,Resto GrabMantap 3906,Snacks,Makassar
3907,GF-03908,Resto GrabMantap 3907,Beverages,Depok
3908,GF-03909,Resto GrabMantap 3908,Fast Food,Medan
3909,GF-03910,Resto GrabMantap 3909,Fast Food,Depok
3910,GF-03911,Resto GrabMantap 3910,Martabak,Bogor
3911,GF-03912,Resto GrabMantap 3911,Snacks,Makassar
3912,GF-03913,Resto GrabMantap 3912,Snacks,Bandung
3913,GF-03914,Resto GrabMantap 3913,Fast Food,Surabaya
3914,GF-03915,Resto GrabMantap 3914,Martabak,Bandung
3915,GF-03916,Resto GrabMantap 3915,Beverages,Surabaya
3916,GF-03917,Resto GrabMantap 3916,Fast Food,Surabaya
3917,GF-03918,Resto GrabMantap 3917,Beverages,Bali
3918,GF-03919,Resto GrabMantap 3918,Beverages,Depok
3919,GF-03920,Resto GrabMantap 3919,Beverages,Jakarta
3920,GF-03921,Resto GrabMantap 3920,Martabak,Jakarta
3921,GF-03922,Resto GrabMantap 3921,Beverages,Bali
3922,GF-03923,Resto GrabMantap 3922,Martabak,Depok
3923,GF-03924,Resto GrabMantap 3923,Seafood,Surabaya
3924,GF-03925,Resto GrabMantap 3924,Fast Food,Jakarta
3925,GF-03926,Resto GrabMantap 3925,Seafood,Tangerang
3926,GF-03927,Resto GrabMantap 3926,Martabak,Tangerang
3927,GF-03928,Resto GrabMantap 3927,Beverages,Bekasi
3928,GF-03929,Resto GrabMantap 3928,Ayam Geprek,Tangerang
3929,GF-03930,Resto GrabMantap 3929,Snacks,Bandung
3930,GF-03931,Resto GrabMantap 3930,Seafood,Medan
3931,GF-03932,Resto GrabMantap 3931,Martabak,Bandung
3932,GF-03933,Resto GrabMantap 3932,Fast Food,Bogor
3933,GF-03934,Resto GrabMantap 3933,Ayam Geprek,Makassar
3934,GF-03935,Resto GrabMantap 3934,Beverages,Jakarta
3935,GF-03936,Resto GrabMantap 3935,Fast Food,Tangerang
3936,GF-03937,Resto GrabMantap 3936,Seafood,Bali
3937,GF-03938,Resto GrabMantap 3937,Snacks,Bogor
3938,GF-03939,Resto GrabMantap 3938,Ayam Geprek,Tangerang
3939,GF-03940,Resto GrabMantap 3939,Seafood,Jakarta
3940,GF-03941,Resto GrabMantap 3940,Seafood,Depok
3941,GF-03942,Resto GrabMantap 3941,Beverages,Jakarta
3942,GF-03943,Resto GrabMantap 3942,Fast Food,Makassar
3943,GF-03944,Resto GrabMantap 3943,Fast Food,Surabaya
3944,GF-03945,Resto GrabMantap 3944,Ayam Geprek,Makassar
3945,GF-03946,Resto GrabMantap 3945,Seafood,Medan
3946,GF-03947,Resto GrabMantap 3946,Ayam Geprek,Makassar
3947,GF-03948,Resto GrabMantap 3947,Martabak,Medan
3948,GF-03949,Resto GrabMantap 3948,Ayam Geprek,Tangerang
3949,GF-03950,Resto GrabMantap 3949,Beverages,Bekasi
3950,GF-03951,Resto GrabMantap 3950,Ayam Geprek,Surabaya
3951,GF-03952,Resto GrabMantap 3951,Snacks,Jakarta
3952,GF-03953,Resto GrabMantap 3952,Ayam Geprek,Medan
3953,GF-03954,Resto GrabMantap 3953,Snacks,Bekasi
3954,GF-03955,Resto GrabMantap 3954,Seafood,Jakarta
3955,GF-03956,Resto GrabMantap 3955,Seafood,Jakarta
3956,GF-03957,Resto GrabMantap 3956,Snacks,Bogor
3957,GF-03958,Resto GrabMantap 3957,Snacks,Bekasi
3958,GF-03959,Resto GrabMantap 3958,Snacks,Surabaya
3959,GF-03960,Resto GrabMantap 3959,Seafood,Jakarta
3960,GF-03961,Resto GrabMantap 3960,Ayam Geprek,Makassar
3961,GF-03962,Resto GrabMantap 3961,Snacks,Bogor
3962,GF-03963,Resto GrabMantap 3962,Martabak,Bandung
3963,GF-03964,Resto GrabMantap 3963,Ayam Geprek,Jakarta
3964,GF-03965,Resto GrabMantap 3964,Snacks,Bali
3965,GF-03966,Resto GrabMantap 3965,Seafood,Bekasi
3966,GF-03967,Resto GrabMantap 3966,Snacks,Medan
3967,GF-03968,Resto GrabMantap 3967,Seafood,Medan
3968,GF-03969,Resto GrabMantap 3968,Ayam Geprek,Jakarta
3969,GF-03970,Resto GrabMantap 3969,Martabak,Bogor
3970,GF-03971,Resto GrabMantap 3970,Martabak,Bandung
3971,GF-03972,Resto GrabMantap 3971,Ayam Geprek,Jakarta
3972,GF-03973,Resto GrabMantap 3972,Snacks,Medan
3973,GF-03974,Resto GrabMantap 3973,Martabak,Bogor
3974,GF-03975,Resto GrabMantap 3974,Fast Food,Bali
3975,GF-03976,Resto GrabMantap 3975,Beverages,Bali
3976,GF-03977,Resto GrabMantap 3976,Ayam Geprek,Medan
3977,GF-03978,Resto GrabMantap 3977,Ayam Geprek,Bandung
3978,GF-03979,Resto GrabMantap 3978,Snacks,Bali
3979,GF-03980,Resto GrabMantap 3979,Martabak,Bogor
3980,GF-03981,Resto GrabMantap 3980,Ayam Geprek,Surabaya
3981,GF-03982,Resto GrabMantap 3981,Seafood,Makassar
3982,GF-03983,Resto GrabMantap 3982,Martabak,Depok
3983,GF-03984,Resto GrabMantap 3983,Ayam Geprek,Jakarta
3984,GF-03985,Resto GrabMantap 3984,Snacks,Bali
3985,GF-03986,Resto GrabMantap 3985,Seafood,Makassar
3986,GF-03987,Resto GrabMantap 3986,Seafood,Tangerang
3987,GF-03988,Resto GrabMantap 3987,Fast Food,Tangerang
3988,GF-03989,Resto GrabMantap 3988,Beverages,Bandung
3989,GF-03990,Resto GrabMantap 3989,Fast Food,Bandung
3990,GF-03991,Resto GrabMantap 3990,Snacks,Bekasi
3991,GF-03992,Resto GrabMantap 3991,Fast Food,Tangerang
3992,GF-03993,Resto GrabMantap 3992,Fast Food,Medan
3993,GF-03994,Resto GrabMantap 3993,Snacks,Jakarta
3994,GF-03995,Resto GrabMantap 3994,Beverages,Bekasi
3995,GF-03996,Resto GrabMantap 3995,Ayam Geprek,Bandung
3996,GF-03997,Resto GrabMantap 3996,Fast Food,Bekasi
3997,GF-03998,Resto GrabMantap 3997,Beverages,Bali
3998,GF-03999,Resto GrabMantap 3998,Seafood,Medan
3999,GF-04000,Resto GrabMantap 3999,Martabak,Bogor
4000,GF-04001,Resto GrabMantap 4000,Martabak,Bekasi
4001,GF-04002,Resto GrabMantap 4001,Fast Food,Makassar
4002,GF-04003,Resto GrabMantap 4002,Seafood,Surabaya
4003,GF-04004,Resto GrabMantap 4003,Seafood,Bogor
4004,GF-04005,Resto GrabMantap 4004,Seafood,Bandung
4005,GF-04006,Resto GrabMantap 4005,Fast Food,Surabaya
4006,GF-04007,Resto GrabMantap 4006,Ayam Geprek,Bandung
4007,GF-04008,Resto GrabMantap 4007,Martabak,Makassar
4008,GF-04009,Resto GrabMantap 4008,Fast Food,Tangerang
4009,GF-04010,Resto GrabMantap 4009,Beverages,Surabaya
4010,GF-04011,Resto GrabMantap 4010,Ayam Geprek,Bali
4011,GF-04012,Resto GrabMantap 4011,Snacks,Depok
4012,GF-04013,Resto GrabMantap 4012,Ayam Geprek,Bogor
4013,GF-04014,Resto GrabMantap 4013,Snacks,Depok
4014,GF-04015,Resto GrabMantap 4014,Seafood,Depok
4015,GF-04016,Resto GrabMantap 4015,Martabak,Bandung
4016,GF-04017,Resto GrabMantap 4016,Seafood,Medan
4017,GF-04018,Resto GrabMantap 4017,Fast Food,Jakarta
4018,GF-04019,Resto GrabMantap 4018,Fast Food,Bandung
4019,GF-04020,Resto GrabMantap 4019,Fast Food,Bekasi
4020,GF-04021,Resto GrabMantap 4020,Seafood,Surabaya
4021,GF-04022,Resto GrabMantap 4021,Seafood,Bekasi
4022,GF-04023,Resto GrabMantap 4022,Martabak,Tangerang
4023,GF-04024,Resto GrabMantap 4023,Ayam Geprek,Tangerang
4024,GF-04025,Resto GrabMantap 4024,Martabak,Bali
4025,GF-04026,Resto GrabMantap 4025,Ayam Geprek,Bali
4026,GF-04027,Resto GrabMantap 4026,Seafood,Bogor
4027,GF-04028,Resto GrabMantap 4027,Martabak,Bali
4028,GF-04029,Resto GrabMantap 4028,Fast Food,Depok
4029,GF-04030,Resto GrabMantap 4029,Beverages,Bandung
4030,GF-04031,Resto GrabMantap 4030,Ayam Geprek,Tangerang
4031,GF-04032,Resto GrabMantap 4031,Fast Food,Bali
4032,GF-04033,Resto GrabMantap 4032,Fast Food,Bekasi
4033,GF-04034,Resto GrabMantap 4033,Beverages,Bogor
4034,GF-04035,Resto GrabMantap 4034,Martabak,Bali
4035,GF-04036,Resto GrabMantap 4035,Snacks,Depok
4036,GF-04037,Resto GrabMantap 4036,Beverages,Makassar
4037,GF-04038,Resto GrabMantap 4037,Fast Food,Bekasi
4038,GF-04039,Resto GrabMantap 4038,Ayam Geprek,Surabaya
4039,GF-04040,Resto GrabMantap 4039,Snacks,Bogor
4040,GF-04041,Resto GrabMantap 4040,Fast Food,Makassar
4041,GF-04042,Resto GrabMantap 4041,Seafood,Depok
4042,GF-04043,Resto GrabMantap 4042,Fast Food,Depok
4043,GF-04044,Resto GrabMantap 4043,Ayam Geprek,Bandung
4044,GF-04045,Resto GrabMantap 4044,Fast Food,Makassar
4045,GF-04046,Resto GrabMantap 4045,Ayam Geprek,Bekasi
4046,GF-04047,Resto GrabMantap 4046,Ayam Geprek,Medan
4047,GF-04048,Resto GrabMantap 4047,Martabak,Tangerang
4048,GF-04049,Resto GrabMantap 4048,Seafood,Tangerang
4049,GF-04050,Resto GrabMantap 4049,Seafood,Bekasi
4050,GF-04051,Resto GrabMantap 4050,Fast Food,Bekasi
4051,GF-04052,Resto GrabMantap 4051,Ayam Geprek,Bogor
4052,GF-04053,Resto GrabMantap 4052,Ayam Geprek,Bekasi
4053,GF-04054,Resto GrabMantap 4053,Snacks,Bali
4054,GF-04055,Resto GrabMantap 4054,Martabak,Medan
4055,GF-04056,Resto GrabMantap 4055,Fast Food,Medan
4056,GF-04057,Resto GrabMantap 4056,Seafood,Jakarta
4057,GF-04058,Resto GrabMantap 4057,Martabak,Tangerang
4058,GF-04059,Resto GrabMantap 4058,Martabak,Depok
4059,GF-04060,Resto GrabMantap 4059,Beverages,Bali
4060,GF-04061,Resto GrabMantap 4060,Martabak,Tangerang
4061,GF-04062,Resto GrabMantap 4061,Snacks,Bekasi
4062,GF-04063,Resto GrabMantap 4062,Snacks,Depok
4063,GF-04064,Resto GrabMantap 4063,Snacks,Bali
4064,GF-04065,Resto GrabMantap 4064,Martabak,Medan
4065,GF-04066,Resto GrabMantap 4065,Snacks,Makassar
4066,GF-04067,Resto GrabMantap 4066,Fast Food,Depok
4067,GF-04068,Resto GrabMantap 4067,Martabak,Bogor
4068,GF-04069,Resto GrabMantap 4068,Seafood,Tangerang
4069,GF-04070,Resto GrabMantap 4069,Fast Food,Tangerang
4070,GF-04071,Resto GrabMantap 4070,Snacks,Medan
4071,GF-04072,Resto GrabMantap 4071,Fast Food,Makassar
4072,GF-04073,Resto GrabMantap 4072,Ayam Geprek,Bandung
4073,GF-04074,Resto GrabMantap 4073,Martabak,Bekasi
4074,GF-04075,Resto GrabMantap 4074,Ayam Geprek,Bekasi
4075,GF-04076,Resto GrabMantap 4075,Fast Food,Tangerang
4076,GF-04077,Resto GrabMantap 4076,Beverages,Tangerang
4077,GF-04078,Resto GrabMantap 4077,Beverages,Tangerang
4078,GF-04079,Resto GrabMantap 4078,Snacks,Bogor
4079,GF-04080,Resto GrabMantap 4079,Seafood,Bekasi
4080,GF-04081,Resto GrabMantap 4080,Seafood,Bekasi
4081,GF-04082,Resto GrabMantap 4081,Martabak,Makassar
4082,GF-04083,Resto GrabMantap 4082,Beverages,Makassar
4083,GF-04084,Resto GrabMantap 4083,Seafood,Medan
4084,GF-04085,Resto GrabMantap 4084,Seafood,Depok
4085,GF-04086,Resto GrabMantap 4085,Seafood,Makassar
4086,GF-04087,Resto GrabMantap 4086,Beverages,Bogor
4087,GF-04088,Resto GrabMantap 4087,Beverages,Depok
4088,GF-04089,Resto GrabMantap 4088,Fast Food,Medan
4089,GF-04090,Resto GrabMantap 4089,Martabak,Jakarta
4090,GF-04091,Resto GrabMantap 4090,Fast Food,Tangerang
4091,GF-04092,Resto GrabMantap 4091,Seafood,Bandung
4092,GF-04093,Resto GrabMantap 4092,Snacks,Tangerang
4093,GF-04094,Resto GrabMantap 4093,Martabak,Bogor
4094,GF-04095,Resto GrabMantap 4094,Snacks,Bandung
4095,GF-04096,Resto GrabMantap 4095,Ayam Geprek,Makassar
4096,GF-04097,Resto GrabMantap 4096,Snacks,Bogor
4097,GF-04098,Resto GrabMantap 4097,Seafood,Medan
4098,GF-04099,Resto GrabMantap 4098,Snacks,Tangerang
4099,GF-04100,Resto GrabMantap 4099,Snacks,Bekasi
4100,GF-04101,Resto GrabMantap 4100,Ayam Geprek,Surabaya
4101,GF-04102,Resto GrabMantap 4101,Ayam Geprek,Medan
4102,GF-04103,Resto GrabMantap 4102,Martabak,Bekasi
4103,GF-04104,Resto GrabMantap 4103,Ayam Geprek,Depok
4104,GF-04105,Resto GrabMantap 4104,Snacks,Bogor
4105,GF-04106,Resto GrabMantap 4105,Beverages,Bekasi
4106,GF-04107,Resto GrabMantap 4106,Beverages,Depok
4107,GF-04108,Resto GrabMantap 4107,Ayam Geprek,Jakarta
4108,GF-04109,Resto GrabMantap 4108,Fast Food,Jakarta
4109,GF-04110,Resto GrabMantap 4109,Seafood,Medan
4110,GF-04111,Resto GrabMantap 4110,Beverages,Bali
4111,GF-04112,Resto GrabMantap 4111,Snacks,Surabaya
4112,GF-04113,Resto GrabMantap 4112,Beverages,Jakarta
4113,GF-04114,Resto GrabMantap 4113,Fast Food,Depok
4114,GF-04115,Resto GrabMantap 4114,Fast Food,Tangerang
4115,GF-04116,Resto GrabMantap 4115,Snacks,Medan
4116,GF-04117,Resto GrabMantap 4116,Martabak,Surabaya
4117,GF-04118,Resto GrabMantap 4117,Martabak,Depok
4118,GF-04119,Resto GrabMantap 4118,Ayam Geprek,Surabaya
4119,GF-04120,Resto GrabMantap 4119,Seafood,Depok
4120,GF-04121,Resto GrabMantap 4120,Fast Food,Bali
4121,GF-04122,Resto GrabMantap 4121,Beverages,Surabaya
4122,GF-04123,Resto GrabMantap 4122,Ayam Geprek,Bekasi
4123,GF-04124,Resto GrabMantap 4123,Martabak,Bogor
4124,GF-04125,Resto GrabMantap 4124,Fast Food,Depok
4125,GF-04126,Resto GrabMantap 4125,Martabak,Makassar
4126,GF-04127,Resto GrabMantap 4126,Ayam Geprek,Medan
4127,GF-04128,Resto GrabMantap 4127,Ayam Geprek,Tangerang
4128,GF-04129,Resto GrabMantap 4128,Fast Food,Jakarta
4129,GF-04130,Resto GrabMantap 4129,Beverages,Bogor
4130,GF-04131,Resto GrabMantap 4130,Ayam Geprek,Surabaya
4131,GF-04132,Resto GrabMantap 4131,Beverages,Bekasi
4132,GF-04133,Resto GrabMantap 4132,Snacks,Makassar
4133,GF-04134,Resto GrabMantap 4133,Ayam Geprek,Bali
4134,GF-04135,Resto GrabMantap 4134,Fast Food,Bogor
4135,GF-04136,Resto GrabMantap 4135,Ayam Geprek,Bali
4136,GF-04137,Resto GrabMantap 4136,Ayam Geprek,Bekasi
4137,GF-04138,Resto GrabMantap 4137,Seafood,Bekasi
4138,GF-04139,Resto GrabMantap 4138,Snacks,Medan
4139,GF-04140,Resto GrabMantap 4139,Seafood,Bogor
4140,GF-04141,Resto GrabMantap 4140,Snacks,Depok
4141,GF-04142,Resto GrabMantap 4141,Ayam Geprek,Depok
4142,GF-04143,Resto GrabMantap 4142,Martabak,Depok
4143,GF-04144,Resto GrabMantap 4143,Beverages,Bali
4144,GF-04145,Resto GrabMantap 4144,Beverages,Bekasi
4145,GF-04146,Resto GrabMantap 4145,Beverages,Surabaya
4146,GF-04147,Resto GrabMantap 4146,Snacks,Bandung
4147,GF-04148,Resto GrabMantap 4147,Fast Food,Medan
4148,GF-04149,Resto GrabMantap 4148,Martabak,Bogor
4149,GF-04150,Resto GrabMantap 4149,Martabak,Bandung
4150,GF-04151,Resto GrabMantap 4150,Beverages,Bogor
4151,GF-04152,Resto GrabMantap 4151,Fast Food,Jakarta
4152,GF-04153,Resto GrabMantap 4152,Beverages,Tangerang
4153,GF-04154,Resto GrabMantap 4153,Ayam Geprek,Medan
4154,GF-04155,Resto GrabMantap 4154,Snacks,Surabaya
4155,GF-04156,Resto GrabMantap 4155,Snacks,Tangerang
4156,GF-04157,Resto GrabMantap 4156,Martabak,Bali
4157,GF-04158,Resto GrabMantap 4157,Beverages,Bandung
4158,GF-04159,Resto GrabMantap 4158,Fast Food,Bogor
4159,GF-04160,Resto GrabMantap 4159,Martabak,Depok
4160,GF-04161,Resto GrabMantap 4160,Seafood,Depok
4161,GF-04162,Resto GrabMantap 4161,Beverages,Bali
4162,GF-04163,Resto GrabMantap 4162,Snacks,Bali
4163,GF-04164,Resto GrabMantap 4163,Martabak,Bandung
4164,GF-04165,Resto GrabMantap 4164,Fast Food,Makassar
4165,GF-04166,Resto GrabMantap 4165,Martabak,Depok
4166,GF-04167,Resto GrabMantap 4166,Snacks,Bekasi
4167,GF-04168,Resto GrabMantap 4167,Martabak,Bogor
4168,GF-04169,Resto GrabMantap 4168,Snacks,Tangerang
4169,GF-04170,Resto GrabMantap 4169,Seafood,Surabaya
4170,GF-04171,Resto GrabMantap 4170,Snacks,Makassar
4171,GF-04172,Resto GrabMantap 4171,Seafood,Makassar
4172,GF-04173,Resto GrabMantap 4172,Martabak,Makassar
4173,GF-04174,Resto GrabMantap 4173,Snacks,Medan
4174,GF-04175,Resto GrabMantap 4174,Martabak,Bekasi
4175,GF-04176,Resto GrabMantap 4175,Fast Food,Bekasi
4176,GF-04177,Resto GrabMantap 4176,Beverages,Depok
4177,GF-04178,Resto GrabMantap 4177,Ayam Geprek,Bogor
4178,GF-04179,Resto GrabMantap 4178,Fast Food,Medan
4179,GF-04180,Resto GrabMantap 4179,Ayam Geprek,Jakarta
4180,GF-04181,Resto GrabMantap 4180,Fast Food,Tangerang
4181,GF-04182,Resto GrabMantap 4181,Martabak,Surabaya
4182,GF-04183,Resto GrabMantap 4182,Ayam Geprek,Bogor
4183,GF-04184,Resto GrabMantap 4183,Martabak,Jakarta
4184,GF-04185,Resto GrabMantap 4184,Ayam Geprek,Depok
4185,GF-04186,Resto GrabMantap 4185,Beverages,Makassar
4186,GF-04187,Resto GrabMantap 4186,Fast Food,Medan
4187,GF-04188,Resto GrabMantap 4187,Seafood,Bekasi
4188,GF-04189,Resto GrabMantap 4188,Martabak,Depok
4189,GF-04190,Resto GrabMantap 4189,Ayam Geprek,Depok
4190,GF-04191,Resto GrabMantap 4190,Ayam Geprek,Surabaya
4191,GF-04192,Resto GrabMantap 4191,Beverages,Makassar
4192,GF-04193,Resto GrabMantap 4192,Snacks,Bali
4193,GF-04194,Resto GrabMantap 4193,Martabak,Jakarta
4194,GF-04195,Resto GrabMantap 4194,Seafood,Bekasi
4195,GF-04196,Resto GrabMantap 4195,Seafood,Bekasi
4196,GF-04197,Resto GrabMantap 4196,Snacks,Depok
4197,GF-04198,Resto GrabMantap 4197,Martabak,Bali
4198,GF-04199,Resto GrabMantap 4198,Ayam Geprek,Jakarta
4199,GF-04200,Resto GrabMantap 4199,Seafood,Medan
4200,GF-04201,Resto GrabMantap 4200,Martabak,Makassar
4201,GF-04202,Resto GrabMantap 4201,Ayam Geprek,Bali
4202,GF-04203,Resto GrabMantap 4202,Snacks,Bandung
4203,GF-04204,Resto GrabMantap 4203,Seafood,Jakarta
4204,GF-04205,Resto GrabMantap 4204,Seafood,Bandung
4205,GF-04206,Resto GrabMantap 4205,Fast Food,Bogor
4206,GF-04207,Resto GrabMantap 4206,Ayam Geprek,Bali
4207,GF-04208,Resto GrabMantap 4207,Fast Food,Medan
4208,GF-04209,Resto GrabMantap 4208,Martabak,Depok
4209,GF-04210,Resto GrabMantap 4209,Beverages,Bogor
4210,GF-04211,Resto GrabMantap 4210,Fast Food,Tangerang
4211,GF-04212,Resto GrabMantap 4211,Beverages,Tangerang
4212,GF-04213,Resto GrabMantap 4212,Fast Food,Surabaya
4213,GF-04214,Resto GrabMantap 4213,Fast Food,Bandung
4214,GF-04215,Resto GrabMantap 4214,Martabak,Bekasi
4215,GF-04216,Resto GrabMantap 4215,Beverages,Bekasi
4216,GF-04217,Resto GrabMantap 4216,Ayam Geprek,Surabaya
4217,GF-04218,Resto GrabMantap 4217,Beverages,Bogor
4218,GF-04219,Resto GrabMantap 4218,Beverages,Jakarta
4219,GF-04220,Resto GrabMantap 4219,Beverages,Jakarta
4220,GF-04221,Resto GrabMantap 4220,Ayam Geprek,Medan
4221,GF-04222,Resto GrabMantap 4221,Martabak,Tangerang
4222,GF-04223,Resto GrabMantap 4222,Martabak,Tangerang
4223,GF-04224,Resto GrabMantap 4223,Fast Food,Jakarta
4224,GF-04225,Resto GrabMantap 4224,Fast Food,Tangerang
4225,GF-04226,Resto GrabMantap 4225,Fast Food,Bali
4226,GF-04227,Resto GrabMantap 4226,Ayam Geprek,Jakarta
4227,GF-04228,Resto GrabMantap 4227,Ayam Geprek,Surabaya
4228,GF-04229,Resto GrabMantap 4228,Ayam Geprek,Bandung
4229,GF-04230,Resto GrabMantap 4229,Fast Food,Bekasi
4230,GF-04231,Resto GrabMantap 4230,Beverages,Bali
4231,GF-04232,Resto GrabMantap 4231,Fast Food,Surabaya
4232,GF-04233,Resto GrabMantap 4232,Martabak,Medan
4233,GF-04234,Resto GrabMantap 4233,Snacks,Depok
4234,GF-04235,Resto GrabMantap 4234,Beverages,Bogor
4235,GF-04236,Resto GrabMantap 4235,Seafood,Medan
4236,GF-04237,Resto GrabMantap 4236,Martabak,Surabaya
4237,GF-04238,Resto GrabMantap 4237,Ayam Geprek,Tangerang
4238,GF-04239,Resto GrabMantap 4238,Martabak,Depok
4239,GF-04240,Resto GrabMantap 4239,Ayam Geprek,Bandung
4240,GF-04241,Resto GrabMantap 4240,Martabak,Bandung
4241,GF-04242,Resto GrabMantap 4241,Seafood,Bekasi
4242,GF-04243,Resto GrabMantap 4242,Snacks,Makassar
4243,GF-04244,Resto GrabMantap 4243,Martabak,Bandung
4244,GF-04245,Resto GrabMantap 4244,Fast Food,Bogor
4245,GF-04246,Resto GrabMantap 4245,Martabak,Jakarta
4246,GF-04247,Resto GrabMantap 4246,Ayam Geprek,Tangerang
4247,GF-04248,Resto GrabMantap 4247,Martabak,Medan
4248,GF-04249,Resto GrabMantap 4248,Ayam Geprek,Medan
4249,GF-04250,Resto GrabMantap 4249,Seafood,Tangerang
4250,GF-04251,Resto GrabMantap 4250,Fast Food,Bandung
4251,GF-04252,Resto GrabMantap 4251,Fast Food,Surabaya
4252,GF-04253,Resto GrabMantap 4252,Snacks,Tangerang
4253,GF-04254,Resto GrabMantap 4253,Ayam Geprek,Surabaya
4254,GF-04255,Resto GrabMantap 4254,Martabak,Depok
4255,GF-04256,Resto GrabMantap 4255,Snacks,Jakarta
4256,GF-04257,Resto GrabMantap 4256,Martabak,Bali
4257,GF-04258,Resto GrabMantap 4257,Beverages,Bekasi
4258,GF-04259,Resto GrabMantap 4258,Snacks,Bekasi
4259,GF-04260,Resto GrabMantap 4259,Beverages,Bandung
4260,GF-04261,Resto GrabMantap 4260,Beverages,Bandung
4261,GF-04262,Resto GrabMantap 4261,Martabak,Bandung
4262,GF-04263,Resto GrabMantap 4262,Fast Food,Bali
4263,GF-04264,Resto GrabMantap 4263,Martabak,Surabaya
4264,GF-04265,Resto GrabMantap 4264,Fast Food,Bogor
4265,GF-04266,Resto GrabMantap 4265,Snacks,Jakarta
4266,GF-04267,Resto GrabMantap 4266,Seafood,Depok
4267,GF-04268,Resto GrabMantap 4267,Snacks,Bali
4268,GF-04269,Resto GrabMantap 4268,Fast Food,Depok
4269,GF-04270,Resto GrabMantap 4269,Seafood,Makassar
4270,GF-04271,Resto GrabMantap 4270,Ayam Geprek,Tangerang
4271,GF-04272,Resto GrabMantap 4271,Martabak,Bali
4272,GF-04273,Resto GrabMantap 4272,Beverages,Bandung
4273,GF-04274,Resto GrabMantap 4273,Martabak,Bali
4274,GF-04275,Resto GrabMantap 4274,Ayam Geprek,Bali
4275,GF-04276,Resto GrabMantap 4275,Martabak,Jakarta
4276,GF-04277,Resto GrabMantap 4276,Fast Food,Makassar
